,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
28522,corrosive,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28586,"his'self,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28585,"circles,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28584,goes),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28583,"syndrome,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7166,funky-a**ed,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28581,thou',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7167,"smacking,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28579,"prehistorical,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28578,"tops,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7168,hoppin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28576,lockin’,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7169,dribblin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28574,"plead,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28573,lighters,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7173,cuh?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28569,with(damn!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7174,"ehrrr,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28587,stealers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28588,low-down,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7165,sprinklers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28599,hundred-and-two,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7150,(now),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28608,vs.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28606,fulfil,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7154,"mothafuckers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7158,nite+,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28601,freak-mode,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28600,reynolds,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28598,glover,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28590,"cha-pow,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7159,"fishin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28596,coordinate,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28595,"mac-11's,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7160,"spill,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7161,"household,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7162,vocalist,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7164,slackin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28567,j-ball,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7176,"famers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28565,roses),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28531,*lower,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28542,pokets,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7193,(fool),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28537,(nothing,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28536,poi,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28535,cuz},False,False,True,10.3409627642517,1,10.3409627642517,False,False
28533,sumething,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28532,peepin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7200,"luke,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7191,redeemed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28529,"limbo,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7201,beed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28527,hee,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7202,doughboy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28525,"alrighty,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28524,"(""a",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28523,sadler),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28543,"bloods!,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28545,[kastro],False,False,True,10.3409627642517,1,10.3409627642517,False,False
28564,polka,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7183,sabotagin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7178,adhesive,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28562,hoeeeeee!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28561,"thrust,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7179,"cheer,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7181,crack-side,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28557,am.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28556,"eyed,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28554,"ryders,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28546,"aroma,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7186,savin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28552,stating,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7187,"instant,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28550,ain,True,True,True,10.3409627642517,1,10.3409627642517,False,True
28549,pantylines,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7189,alimony,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7190,mo-mo,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28435,snizzle,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7253,"profilin,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7255,side..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7256,"platoons,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28320,"forcified,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28319,deputies,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28318,‘bout,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28317,'80s?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28316,glamor,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28315,with'cha,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28314,"pecan,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7347,meeting's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28312,vermin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28311,tourists,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28310,c.d's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7348,reminising,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7349,mi-beetle,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28307,"gi-din,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28306,jon)],False,False,True,10.3409627642517,1,10.3409627642517,False,False
28305,thurston,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28304,mature,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28321,"ah-ha,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28322,oozy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7345,reciting,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7337,dime.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28343,symmetry,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7326,dying...),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7327,willin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7332,boosy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28338,'jects,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7336,[g-dep],False,False,True,10.3409627642517,1,10.3409627642517,False,False
28335,lactics,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28333,cookies,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28324,(yeah..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7338,sandal,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28331,"comin!,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7339,godam,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28329,limo?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28328,indispute,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7342,"bueno,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28326,mack-10,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28302,master!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28301,scream-on-stars,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7352,awaiting,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28267,(3,False,False,False,10.3409627642517,1,10.3409627642517,False,False
7365,neneh,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28275,"sperm,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7372,"ducks,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7376,la-da-da-da-dahhh,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7377,verrazanno-narrows,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7382,line-up,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28268,teared,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28266,relate?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28280,"attracted,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28265,"whizzing,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28264,poppin.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7383,"yapping,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28262,drawers;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7386,"urban,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7387,crack?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7389,volunteer,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28279,"timble,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28281,df,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28299,motherly,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7359,lonesome,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7353,domepiece,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7356,hatter,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28296,lamping,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7357,(gettin,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7358,approachable,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28293,"torah,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28292,scrapping,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28290,"boyfriend""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28282,mm.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28289,rumble?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28288,nonchalant,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28287,dojas,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7360,slow?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7361,overhearin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7363,'case,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7364,[breakdown:,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7325,overkill,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28345,clart,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28346,"memory,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7282,"laurence,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28407,stret,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28406,"kidnapped,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7278,scissors,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7279,graze,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7280,eyeballs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28402,gemini,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7281,cogniac,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7283,"leak,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7274,acp's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28398,reader,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28397,"'peace',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28396,wreck-a-leck,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28395,"responsibility""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7287,"(aah,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28393,dearly,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7290,talk),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7276,passion?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28410,"c-bo,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28390,titty;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7265,"fight""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
